1,0.565685425,0.244567136,0.243934688,0.309066964,0.407045789,0.434121571,0.500979433,0.291909691,0.403112887,0.487950036,0.221781406,0.314060312,0.29192018,0.246598481,0.330489487,0.298481003,0.440652649,0.351431748,0.444994159,0.454076609,0.268164783,0.45289473,0.506369684,0.519875245,0.316666667,0.328797975,0.328797975,0.326164037,0.34503278,0.403252542,0.505964426,0.328797975,0.28924061,0.256284643,0.382235394,0.295084445,0.295293189,0.45034319,0.269781871,0.476731295,0.474045463,0.322251693,0.327912918,0.295084445,0.300416378,0.379321621,0.447989335,0.281001332,0.299668141,0.402938644,0.250108202,0.262315695,0.328797975,0.234383494,0.25924757,0.22981928,0.277239431,0.270327437,0.317549978,0.283730761,0.426401433,0.32,0.486708584,0.261627976,0.365148372,0.490577891,0.323592401,0.316227766,0.326164037,0.240192231,0.352821143,0.364399349,0.335410197,0.352943289,0.243544094,0.307874536,0.346410162,0.460721338,0.39223227,0.482418151,0.294174203,0.261116484,0.283980917,0.417028828,0.357790699,0.247444567,0.263752189,0.24692198,0.461265604,0.240192231,0.32358947,0.259852582,0.264575131,0.232008084,0.298807152,0.334687173,0.32,0.27152254,0.313785816,0.22981928,0.33374562,0.347105067,0.330589802,0.443760157,0.341368215
0.565685425,1,0.17293508,0.172487872,0.218543346,0.354245954,0.526234812,0.354245954,0.225175988,0.350823208,0.621059003,0.171079785,0.210386062,0.23590713,0.162746694,0.280429629,0.241209076,0.280429629,0.233882138,0.283192549,0.288972585,0.179641076,0.303389938,0.322251693,0.33084658,0.212132034,0.20924575,0.20924575,0.207569522,0.219577516,0.270135101,0.402492236,0.20924575,0.204523997,0.170560573,0.288299988,0.208656212,0.197814142,0.301680685,0.180724349,0.303389938,0.301680685,0.227866358,0.208682503,0.208656212,0.201246118,0.241398801,0.335410197,0.210386062,0.200744882,0.301680685,0.166450076,0.196396101,0.20924575,0.165734158,0.172532437,0.173340556,0.184506242,0.181089818,0.212723757,0.225706438,0.27136021,0.254558441,0.364399349,0.208123781,0.232379001,0.328633535,0.205932943,0.251557647,0.207569522,0.158518785,0.236351579,0.25766925,0.237170825,0.205527077,0.187867287,0.195930155,0.244948974,0.347497794,0.249615088,0.383761289,0.221880078,0.196946386,0.180724349,0.265395521,0.239680639,0.164677394,0.209813582,0.164329606,0.293547633,0.181164325,0.215352761,0.151318195,0.213808994,0.174991456,0.225374468,0.250580721,0.22627417,0.180701581,0.249615088,0.173340556,0.220260871,0.220896312,0.210386062,0.274562589,0.255582825
0.244567136,0.17293508,1,0.602798499,0.696823392,0.325451998,0.208551886,0.354168351,0.494873016,0.341266723,0.238673086,0.62253236,0.636704785,0.560953504,0.743821906,0.585994788,0.508383414,0.370456475,0.442382789,0.374106381,0.367860465,0.750767563,0.46637123,0.325083631,0.317861,0.713320814,0.562892253,0.562892253,0.55838303,0.564315852,0.460670044,0.280353582,0.562892253,0.652122831,0.677484101,0.389509232,0.569450292,0.7506976,0.463743765,0.746613296,0.437223028,0.362299817,0.580145168,0.566389358,0.738593943,0.763721826,0.527627114,0.306133222,0.591225872,0.761819652,0.391283802,0.962500351,0.726447422,0.552840606,0.900142382,0.946389518,0.800938965,0.732877727,0.756822239,0.618232694,0.645121495,0.501865678,0.586961127,0.402611363,0.654852675,0.491168104,0.426242001,0.544087959,0.604210306,0.55838303,0.724498554,0.61310219,0.643645204,0.700675575,0.647387471,0.541480741,0.729429938,0.564803608,0.319252345,0.467644725,0.322611477,0.569567293,0.638605107,0.607708497,0.490834316,0.59871053,0.841005655,0.655130101,0.905835022,0.373684476,0.562954958,0.558630705,0.799065421,0.554626133,0.718726335,0.566357674,0.55973338,0.525819343,0.571282525,0.551580958,0.721313453,0.530550868,0.567705167,0.550800171,0.491772714,0.595461936
0.243934688,0.172487872,0.602798499,1,0.643974645,0.35643493,0.226922808,0.292785836,0.679702222,0.365597857,0.21821789,0.934457621,0.53761547,0.652753366,0.668376929,0.591197567,0.494066978,0.412046789,0.420227421,0.416106461,0.424599305,0.533646177,0.407019549,0.349976538,0.359310883,0.58950883,0.481231389,0.481231389,0.543678605,0.469923839,0.526351252,0.295699199,0.481231389,0.55121733,0.563876249,0.497282515,0.599844436,0.556038437,0.404726463,0.536864173,0.426401433,0.404726463,0.451270252,0.479936013,0.59234638,0.559257181,0.516624166,0.267843478,0.611537597,0.564276493,0.443271841,0.598137905,0.627332327,0.548069082,0.589609604,0.607594957,0.566837933,0.603350647,0.537949845,0.529999429,0.627231709,0.485399136,0.626099034,0.51214752,0.678088975,0.46762986,0.430388382,0.447300665,0.602647825,0.477376336,0.670543928,0.475624112,0.502061864,0.568181818,0.590848803,0.630093891,0.644619311,0.469452527,0.362132396,0.4225825,0.36774538,0.621913868,0.622799155,0.484909576,0.457775088,0.551226712,0.550344033,0.589767825,0.602328362,0.356309158,0.527320953,0.588140876,0.646299422,0.660756963,0.653984584,0.607411913,0.600307436,0.626099034,0.532467532,0.597994104,0.654043768,0.642251277,0.536249454,0.463693343,0.529966593,0.677601821
0.309066964,0.218543346,0.696823392,0.643974645,1,0.29031786,0.215634593,0.350800748,0.65614285,0.33543159,0.245065009,0.623139142,0.68329121,0.668616012,0.514454245,0.5788125,0.25533653,0.527740808,0.503147384,0.532940351,0.526275296,0.687038833,0.442025681,0.479287806,0.461944257,0.611695032,0.704992855,0.704992855,0.693044883,0.739802746,0.344378002,0.366508333,0.704992855,0.817123587,0.553298975,0.541458191,0.634130935,0.672481669,0.439535376,0.691181818,0.423607944,0.521948259,0.733147177,0.703095159,0.890633336,0.678040416,0.718069163,0.325785185,0.542801428,0.682444903,0.567733194,0.687744271,0.500745713,0.692290281,0.628192315,0.706984052,0.627427666,0.730847331,0.692579559,0.794193259,0.568626547,0.625986332,0.625860602,0.564095791,0.536964684,0.521955756,0.428929015,0.700082046,0.626118402,0.705645699,0.501089513,0.35870184,0.829036307,0.842271715,0.850206599,0.590196467,0.487663471,0.72862957,0.379716653,0.621283439,0.396045582,0.689473085,0.551466939,0.416903319,0.61222671,0.582006763,0.669173233,0.541324415,0.639702841,0.481146614,0.538207255,0.698604957,0.649581128,0.620586764,0.495966736,0.684939693,0.676928427,0.64131395,0.555343988,0.598553557,0.503125958,0.65328172,0.724131287,0.370382151,0.610753238,0.667168003
0.407045789,0.354245954,0.325451998,0.35643493,0.29031786,1,0.466041382,0.68627451,0.216037474,0.660225292,0.580575715,0.353525209,0.310535047,0.365615015,0.350032174,0.40012372,0.453938989,0.234555284,0.401313413,0.236866229,0.241700732,0.282831665,0.507519219,0.269535847,0.276724731,0.292238003,0.267671662,0.267671662,0.326802948,0.183657722,0.465180463,0.396059017,0.267671662,0.316976618,0.311542651,0.271280433,0.311831518,0.272513342,0.504659933,0.257861835,0.507519219,0.252329966,0.190590625,0.277218497,0.265634256,0.277241312,0.190032331,0.577586067,0.35193972,0.276550797,0.252329966,0.322460829,0.357525472,0.329442046,0.357768054,0.296044758,0.383782442,0.418716277,0.258383296,0.251188434,0.366463133,0.373832109,0.363210089,0.304788738,0.378874898,0.240098019,0.533578375,0.172245209,0.445566394,0.265527395,0.340938875,0.348860795,0.215518184,0.373408022,0.286028032,0.277296777,0.3759571,0.204878766,0.596264112,0.331594257,0.509797066,0.405281869,0.359738467,0.328996135,0.417845732,0.330189598,0.309911597,0.340659057,0.34564027,0.476611948,0.360994103,0.393359197,0.354168351,0.390539381,0.368065715,0.411664654,0.406849697,0.425832518,0.34006802,0.454406944,0.354998759,0.390132613,0.304311875,0.362290888,0.243156716,0.301797273
0.434121571,0.526234812,0.208551886,0.226922808,0.215634593,0.466041382,1,0.466041382,0.230407807,0.346153846,0.605227533,0.225070345,0.205023092,0.23276727,0.203911848,0.273281172,0.264442943,0.19129682,0.256410256,0.193181564,0.197124451,0.17506183,0.295656198,0.219826003,0.225689058,0.186052102,0.183520663,0.183520663,0.182050514,0.149786172,0.263249063,0.431455497,0.183520663,0.201801838,0.186989398,0.221248839,0.205879055,0.17349448,0.293990516,0.176117488,0.295656198,0.205793361,0.155440457,0.203362959,0.183003604,0.176504522,0.164671698,0.39223227,0.205023092,0.176064908,0.205793361,0.200731264,0.191389751,0.183520663,0.218037709,0.189151197,0.209040871,0.242734018,0.176473641,0.165840957,0.219952935,0.237998648,0.248069469,0.248577288,0.202818479,0.181164325,0.320256308,0.140478441,0.294174203,0.182050514,0.198614531,0.23032672,0.175770686,0.208012574,0.206010481,0.274617518,0.21002925,0.167093471,0.380969659,0.194601702,0.411376676,0.243252128,0.215916759,0.176117488,0.2586303,0.233570918,0.19859349,0.204465205,0.198174073,0.286064784,0.218475984,0.236096082,0.227511149,0.234403615,0.211031782,0.247083106,0.244193145,0.248069469,0.217917934,0.291902553,0.209040871,0.248376296,0.215265424,0.205023092,0.240807321,0.199254193
0.500979433,0.354245954,0.354168351,0.292785836,0.350800748,0.68627451,0.466041382,1,0.249274008,0.543714946,0.458349249,0.290395707,0.35193972,0.391730373,0.329442046,0.38632635,0.347129815,0.289744763,0.478986976,0.29259946,0.298571493,0.318185623,0.492592183,0.332956046,0.341836432,0.34442336,0.329442046,0.329442046,0.347228132,0.237674699,0.412016982,0.45546787,0.329442046,0.407541366,0.33986471,0.303195779,0.381127411,0.321176439,0.489816994,0.302320772,0.477665147,0.311701723,0.246646691,0.338822607,0.35802878,0.326748689,0.249417434,0.841625412,0.331237383,0.325934868,0.282015845,0.359313495,0.32853692,0.33973711,0.366941594,0.334244082,0.36459332,0.418716277,0.320751677,0.313985542,0.377568076,0.480641283,0.363210089,0.340646237,0.327675588,0.285830975,0.517409333,0.222905564,0.482696927,0.326802948,0.320883647,0.40700426,0.253550804,0.373408022,0.351034403,0.305026455,0.3759571,0.253085534,0.577029786,0.393000601,0.547559811,0.393000601,0.348837301,0.328996135,0.44396109,0.353774569,0.355486831,0.381951064,0.354736066,0.491054734,0.371021717,0.4410391,0.373312586,0.378704855,0.368065715,0.399189967,0.394520918,0.413308032,0.390078023,0.442125676,0.354998759,0.40406592,0.347784999,0.403695561,0.312630063,0.339521932
0.291909691,0.225175988,0.494873016,0.679702222,0.65614285,0.216037474,0.230407807,0.249274008,1,0.263323207,0.181283893,0.69555524,0.552695375,0.686141354,0.532248929,0.619766479,0.226310383,0.514523114,0.405956612,0.51959243,0.53019745,0.509381159,0.30362724,0.416567341,0.427677753,0.583819382,0.558425106,0.558425106,0.553951669,0.613466692,0.214024227,0.318888916,0.558425106,0.652430151,0.544087061,0.622133081,0.636246659,0.552663083,0.30191665,0.512452832,0.27832497,0.490614556,0.589115183,0.55692194,0.626458249,0.553859696,0.654299792,0.223781696,0.552695375,0.560851131,0.528354138,0.476315452,0.491374289,0.558425106,0.474266774,0.493720808,0.49603333,0.553951669,0.513489139,0.567707046,0.574119236,0.497882842,0.636893871,0.607807283,0.572788062,0.455431488,0.26037171,0.583933048,0.618896252,0.553951669,0.535419359,0.266103501,0.655421593,0.573611135,0.694196437,0.658049808,0.506548796,0.643493984,0.277128896,0.437168076,0.336053773,0.64534335,0.600540374,0.316514985,0.442671841,0.63964829,0.486693307,0.594936791,0.485665442,0.281536518,0.543918079,0.636461051,0.519211034,0.641928683,0.550012406,0.644934171,0.637390822,0.647508769,0.534051746,0.603708295,0.552955187,0.708535132,0.580306361,0.263188274,0.691850096,0.692744904
0.403112887,0.350823208,0.341266723,0.365597857,0.33543159,0.660225292,0.346153846,0.543714946,0.263323207,1,0.514443403,0.362613334,0.389543875,0.452603025,0.448606065,0.478242051,0.55533018,0.355265524,0.474358974,0.331168395,0.33792763,0.332617476,0.591312396,0.298335289,0.306292293,0.382440432,0.326258956,0.326258956,0.404556697,0.235378271,0.447523408,0.431455497,0.326258956,0.369970037,0.383328266,0.379283725,0.343131758,0.356627541,0.617380084,0.308205605,0.635660826,0.323389568,0.266469355,0.325380734,0.320256308,0.36281485,0.258769811,0.457604315,0.451050802,0.3619112,0.338089093,0.355841786,0.449765914,0.397628103,0.417905608,0.340472155,0.465591032,0.434898449,0.308828873,0.310951794,0.483896457,0.409886561,0.458928518,0.408376974,0.486764349,0.305714799,0.544435723,0.220751837,0.429004046,0.323645358,0.45681342,0.426104432,0.301321177,0.439137655,0.334767032,0.329541022,0.439152068,0.28644595,0.609551454,0.401366011,0.523570314,0.498666862,0.485812707,0.413876098,0.54312363,0.45546329,0.370106049,0.449823451,0.414363971,0.486310133,0.397229061,0.448582556,0.369705617,0.480527412,0.441248271,0.506520366,0.500595948,0.508542412,0.416025147,0.498666862,0.437085459,0.469155226,0.387477764,0.502306575,0.309609412,0.386054998
